#Feeder,Feeder ID,Type,Nozzle,X,Y,Angle,Footprint,Value,Pick height,Pick delay,Place Height,Place Delay,Vacuum detection,Threshold,Vision Alignment,Speed,,,,,,,,,,,,
comp,26,2,C19,GRM033R61A104ME15D,C_0201_0603Metric_L,312.81,188.34,270.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C20,GRM033R71A103KA01D,C_0201_0603Metric_L,312.2,188.35,270.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C21,GRM033R61A104ME15D,C_0201_0603Metric_L,311.03,188.25,180.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C22,GRM033R71A103KA01D,C_0201_0603Metric_L,311.03,188.87,180.04,No,,,,,,,,,,,,,,,,,,,
comp,25,1,C23,4.7uF,C_0402_1005Metric_L,314.28,185.59,180.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C24,GRM033R61A104ME15D,C_0201_0603Metric_L,314.01,186.98,180.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C25,GRM033R71A103KA01D,C_0201_0603Metric_L,314.01,186.37,180.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C26,10uF,C_0402_1005Metric_L,310.65,184.86,0.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C27,GRM033R61A104ME15D,C_0201_0603Metric_L,310.35,186.17,0.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C28,GRM033R71A103KA01D,C_0201_0603Metric_L,310.35,185.56,0.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C29,GRM033R61A104ME15D,C_0201_0603Metric_L,313.27,189.47,90.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C30,GRM033R71A103KA01D,C_0201_0603Metric_L,312.67,189.47,90.04,No,,,,,,,,,,,,,,,,,,,
comp,32,3,D1,BAS316,SOD_323_250X125X110L30X32L,291.83,218.75,180.04,No,,,,,,,,,,,,,,,,,,,
comp,70,4,D2,LXZ1-PB01,LED_LXZ1_PR01_L,297.4,217.31,90.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,L1,ADL3225V-470MT-TL000,L_1210_3225Metric_L,306.31,186.6,90.04,Yes,,,,,,,,,,,,,,,,,,,
comp,31,3,L1,LQM18PN3R3MGHD,L_0603_1608Metric_L,292.56,216.77,90.04,No,,,,,,,,,,,,,,,,,,,
comp,34,1,L2,BLM15HD102SN1D,L_0402_1005Metric,306.58,184.02,0.04,No,,,,,,,,,,,,,,,,,,,
comp,34,3,L4,BLM15HD102SN1D,L_0402_1005Metric,314.03,188.25,90.04,No,,,,,,,,,,,,,,,,,,,
comp,34,1,L5,BLM15HD102SN1D,L_0402_1005Metric,311.42,186.84,90.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,R1,1.8K,R_0201_0603Metric_ERJ_L,308.07,186.2,270.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,R2,49.9,R_0201_0603Metric_ERJ_L,312.2,187.09,270.04,Yes,,,,,,,,,,,,,,,,,,,
comp,29,2,R3,10.2K,R_0201_0603Metric_ERJ_L,315.3,184.59,90.04,No,,,,,,,,,,,,,,,,,,,
comp,29,2,R4,10.2K,R_0201_0603Metric_ERJ_L,313.59,184.17,180.04,No,,,,,,,,,,,,,,,,,,,
comp,35,2,R5,ERJ-1GEF3321C,R_0201_0603Metric_ERJ_L,315.87,187.62,0.04,No,,,,,,,,,,,,,,,,,,,
comp,35,2,R6,ERJ-1GEF3321C,R_0201_0603Metric_ERJ_L,315.87,186.93,0.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,R7,100K,R_0201_0603Metric_ERJ_L,315.71,185.46,180.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,U1,NA,QFN_33_P50_500X500X80L40X24T310L,295.39,201.08,90.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,U2,NOIP1SN0480A,BGA88CP50_8X11_493X613X75B25,311.95,200.54,0.04,Yes,,,,,,,,,,,,,,,,,,,
comp,67,3,U3,TLV7103318DSER,SON_6_P50_150X150X80L50X25L,306.7,189.91,180.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,C1,GRM155R71A104JA01D,C_0402_1005Metric_L,299.57,248.22,90.04,No,,,,,,,,,,,,,,,,,,,
comp,25,3,C2,GRM155R60J475ME87D,C_0402_1005Metric_L,299.56,244.69,270.04,No,,,,,,,,,,,,,,,,,,,
comp,69,4,C3,0.1uF 100V,C_0603_1608Metric_L,291.39,261.74,90.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C4,GRM155R60J106ME15D,C_0402_1005Metric_L,308.24,234.88,90.04,No,,,,,,,,,,,,,,,,,,,
comp,3,3,C5,GRM155R60J106ME15D,C_0402_1005Metric_L,309.21,234.88,90.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C6,GRM155R60J106ME15D,C_0402_1005Metric_L,316.61,246.38,270.04,No,,,,,,,,,,,,,,,,,,,
comp,24,2,C6,GRM033R61A105ME15D,C_0201_0603Metric_L,305.58,235.47,270.04,No,,,,,,,,,,,,,,,,,,,
comp,24,2,C7,GRM033R61A105ME15D,C_0201_0603Metric_L,305.58,234.35,90.04,No,,,,,,,,,,,,,,,,,,,
comp,24,2,C8,GRM033R61A105ME15D,C_0201_0603Metric_L,307.04,236.23,180.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C10,10uF,C_0402_1005Metric_L,316.61,242.92,270.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,C10,GRM033R61C473KE84D,C_0201_0603Metric_L,312.27,230.89,270.04,Yes,,,,,,,,,,,,,,,,,,,
comp,24,2,C11,GRM033R61A105ME15D,C_0201_0603Metric_L,314.75,229.57,270.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C14,GRM155R60J106ME15D,C_0402_1005Metric_L,316.61,244.65,90.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C15,GRM033R61A104ME15D,C_0201_0603Metric_L,316.74,248.91,90.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C18,GRM033R61A104ME15D,C_0201_0603Metric_L,316.76,247.75,90.04,No,,,,,,,,,,,,,,,,,,,
comp,25,1,C18,4.7uF,C_0402_1005Metric_L,313.02,231.2,90.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C19,GRM033R61A104ME15D,C_0201_0603Metric_L,312.88,233.32,270.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C20,GRM033R71A103KA01D,C_0201_0603Metric_L,312.28,233.33,270.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C21,GRM033R61A104ME15D,C_0201_0603Metric_L,311.11,233.22,180.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C22,GRM033R71A103KA01D,C_0201_0603Metric_L,311.11,233.84,180.04,No,,,,,,,,,,,,,,,,,,,
comp,25,1,C23,4.7uF,C_0402_1005Metric_L,314.36,230.56,180.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C24,GRM033R61A104ME15D,C_0201_0603Metric_L,314.08,231.96,180.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C25,GRM033R71A103KA01D,C_0201_0603Metric_L,314.08,231.35,180.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C26,10uF,C_0402_1005Metric_L,310.72,229.83,0.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C27,GRM033R61A104ME15D,C_0201_0603Metric_L,310.42,231.15,0.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C28,GRM033R71A103KA01D,C_0201_0603Metric_L,310.42,230.54,0.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C29,GRM033R61A104ME15D,C_0201_0603Metric_L,313.35,234.44,90.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C30,GRM033R71A103KA01D,C_0201_0603Metric_L,312.74,234.45,90.04,No,,,,,,,,,,,,,,,,,,,
comp,32,3,D1,BAS316,SOD_323_250X125X110L30X32L,291.9,263.72,180.04,No,,,,,,,,,,,,,,,,,,,
comp,70,4,D2,LXZ1-PB01,LED_LXZ1_PR01_L,297.48,262.28,90.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,L1,ADL3225V-470MT-TL000,L_1210_3225Metric_L,306.39,231.58,90.04,Yes,,,,,,,,,,,,,,,,,,,
comp,31,3,L1,LQM18PN3R3MGHD,L_0603_1608Metric_L,292.64,261.74,90.04,No,,,,,,,,,,,,,,,,,,,
comp,34,1,L2,BLM15HD102SN1D,L_0402_1005Metric,306.65,228.99,0.04,No,,,,,,,,,,,,,,,,,,,
comp,34,3,L4,BLM15HD102SN1D,L_0402_1005Metric,314.11,233.23,90.04,No,,,,,,,,,,,,,,,,,,,
comp,34,1,L5,BLM15HD102SN1D,L_0402_1005Metric,311.49,231.82,90.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,R1,1.8K,R_0201_0603Metric_ERJ_L,308.15,231.17,270.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,R2,49.9,R_0201_0603Metric_ERJ_L,312.28,232.07,270.04,Yes,,,,,,,,,,,,,,,,,,,
comp,29,2,R3,10.2K,R_0201_0603Metric_ERJ_L,315.37,229.57,90.04,No,,,,,,,,,,,,,,,,,,,
comp,29,2,R4,10.2K,R_0201_0603Metric_ERJ_L,313.67,229.15,180.04,No,,,,,,,,,,,,,,,,,,,
comp,35,2,R5,ERJ-1GEF3321C,R_0201_0603Metric_ERJ_L,315.94,232.59,0.04,No,,,,,,,,,,,,,,,,,,,
comp,35,2,R6,ERJ-1GEF3321C,R_0201_0603Metric_ERJ_L,315.95,231.91,0.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,R7,100K,R_0201_0603Metric_ERJ_L,315.78,230.43,180.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,U1,NA,QFN_33_P50_500X500X80L40X24T310L,295.47,246.05,90.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,U2,NOIP1SN0480A,BGA88CP50_8X11_493X613X75B25,312.02,245.51,0.04,Yes,,,,,,,,,,,,,,,,,,,
comp,67,3,U3,TLV7103318DSER,SON_6_P50_150X150X80L50X25L,306.77,234.89,180.04,No,,,,,,,,,,,,,,,,,,,
